"學期
Semester","課號
CourseID","課名
Course Title","教師
Instructor","選課人數
Enrollment Count","平均GPA
Average GPA","標準差
Standard Deviation",course,instructor_ref
110上,HSS 353900,"台灣考古學
Archaeology of Taiwan","李匡悌LI, KUANG-TI",28,3.85,0.54,HSS3539,264462128124716767375856578718473
110上,HSS 354600,"教育與學習人類學
Anthropology of  Education and Learning","方怡潔FANG, I-CHIEH",36,3.58,0.54,HSS3546,26041246092850070657871736772736972
110上,HSS 356500,"顏色的歷史、材料、理論與實踐
Color: Histories, Materials, Theories, and Practices",謝艾倫ELLEN HSIEH,48,3.95,0.35,HSS3565,35613334062052369767669787283736972
110上,HSS 360200,"文化研究專題
Topics in Cultural Studies","陳瑞樺CHEN, JUI-HUA",5,3.66,0.43,HSS3602,38515297902719467726978748573728565
110上,HSS 371200,"女性主義與哲學
Feminism and Philosophy","陸品妃LU, PIN-FEI",17,3.79,0.98,HSS3712,3852021697229157685807378706973
110上,HSS 372700,"異形入侵：科幻電影／小說、生殖科技和性別
Aliens Invades: SF, Reproductive Technology and Gender","李信瑩LI, HSIN-YIN",23,3.67,0.85,HSS3727,264462044929801767372837378897378
110上,HSS 380800,"法律與演算法
Law and Algorithms","陳禹成CHEN, YU-CHEN",19,3.71,0.87,HSS3808,38515311612510467726978898567726978
110上,HSS 380900,"歐洲聯盟導論
The European Union: An Introduction","邵允鍾SHAW, YUNG-DJONG",4,3.5,0.89,HSS3809,37045208013775883726587898578716874797871
110上,HSS 391300,"劇本分析與習作
Play Analysis and Practice","石婉舜SHIH, WAN-SHUN",14,3.57,1.07,HSS3913,3070723113333088372737287657883728578
110上,HSS 391700,"台語．歌曲與社會
Taiwanese．Popular songs and Society","鄧慧恩TENG, HUI-EN",27,3.42,0.89,HSS3917,371592493524681846978717285736978
110上,HSS 392200,"當代戲劇演讀
Staged readings of contemporary drama","安原良AN, YUAN-LIANG",19,3.74,0.38,HSS3922,2343321407333916578898565787673657871
110上,HSS 392700,"當代西方文學理論
Contemporary Western Literary Theory","謝世宗SHIE, SHR-TZUNG",19,4.06,0.26,HSS3927,356131999023447837273698372828490857871
110上,HSS 392800,"鬼怪想像研究專題
The imagination and writing of eeriness","陳芷凡CHEN, CHIH-FAN",24,3.73,0.97,HSS3928,3851533463209616772697867727372706578
110上,HSS 393000,"基礎編劇
The Basic of Screenwriting","蕭菊貞HSIAO, CHU-CHEN",24,3.69,0.81,HSS3930,341573373835998728373657967728567726978
110上,HSS 400000,"學士論文一
Bachelor Thesis I",指導教授,2,4.15,0.15,HSS4000,25351235662594525480
110上,HSS 490200,"現代詩鑑賞與習作
The appreciation and exercise of Modern poetry","李癸雲LEE, KUEI-YUN",25,3.86,0.33,HSS4902,26446303283864276696975856973898578
110上,IACU 500100,"女性主義專題
Seminar on Feminisms",中央丁乃非,1,4.3,0.0,IACU5001,2001322830199692003538750
110上,IACU 585200,"亞際文化研究導論
Introduction to Inter-Asia Cultural Studies",交大,3,4.1,0.14,IACU5852,2013222823
110上,IACU 585600,"魅力、社群與成名研究
Charisma, Community and Celebrity studies",交大邱德亮,1,4.0,0.0,IACU5856,2013222823370412450320142
110上,IBP 100100,"漢字學習
Chinese Character Learning","陳玉明CHEN, YU-MING",33,3.43,0.79,IBP1001,38515295772612667726978898577737871
110上,IBP 100201,"聽力與口說一
Listening and Speaking I","陳慶華CHEN, CHING-HUA",19,3.97,0.36,IBP1002,385152495033775677269786772737871728565
110上,IBP 100202,"聽力與口說一
Listening and Speaking I","陳翊綺CHEN, I-CHI",16,3.79,0.6,IBP1002,3851532714321866772697873677273
110上,IBP 100301,"華語發音與正音
AMandarin Pronunciation A","陳慶華CHEN, CHING-HUA",17,3.56,0.59,IBP1003,385152495033775677269786772737871728565
110上,IBP 100302,"華語發音與正音
BMandarin Pronunciation B","陳慶華CHEN, CHING-HUA",13,3.57,0.45,IBP1003,385152495033775677269786772737871728565
110上,IBP 100500,"跨文化溝通概論
Introduction of Intercultural Communication","林佩錡LIN, PEI-CHIH",32,3.95,0.2,IBP1005,26519203293766576737880697367727372
110上,IBP 100600,"華人生活與文化
Chinese Daily Life and Culture","陳淑娟CHEN, SHU-CHUAN",32,3.7,0.82,IBP1006,385152811323071677269788372856772856578
110上,IBP 101500,"生命與環境關懷
Care of Life and Environment","葉忠達YEH, CHUNG-TA",36,4.0,0.37,IBP1015,33865245443694889697267728578718465
110上,IBP 102100,"舞台肢體應用
Staged Performance","李明潔LEE, MING-CHIEH",21,3.98,0.25,IBP1021,264462612628500766969777378716772736972
110上,IBP 102200,"西洋藝術史導論
Introduction to Western Art History","張琳CHANG, LIN",38,3.64,0.31,IBP1022,24373297476772657871767378
110上,IBP 102300,"國際禮儀
International Etiquette","趙麟CHAO, LIN",38,4.09,0.17,IBP1023,362494060767726579767378
110上,IBP 102400,"繪本創作
Picture Book Illustration","林士棻LIN, SHIH-FEN",18,3.88,0.48,IBP1024,26519227632687576737883727372706978
110上,IBP 201300,"統計學一
Statistics (I)","莊鈞翔CHUANG, CHUN-HSIANG",35,3.59,0.91,IBP2013,33674374063272467728565787167728578728373657871
110上,IBP 201400,"中華文化概論
Introduction to Chinese Culture","游騰達YU, TENG-TA",27,3.97,0.82,IBP2014,2821639472369488985846978718465
110上,IBP 201500,"書法知識與習作
Chinese Calligraphy and Practice",張斯翔TEO SHI SIANG,28,3.52,0.73,IBP2015,2437326031327248469798372738373657871
110上,IBP 201701,"聽力與口說二
AListening and Speaking II A","林淑慧LIN, SU-HUEI",17,3.28,1.06,IBP2017,265192811324935767378838572856973
110上,IBP 201702,"聽力與口說二
BListening and Speaking II B","林淑慧LIN, SU-HUEI",13,4.03,0.52,IBP2017,265192811324935767378838572856973
110上,IBP 201800,"華語口語與表達
Oral Performance in Chinese","林淑慧LIN, SU-HUEI",13,4.23,0.17,IBP2018,265192811324935767378838572856973
110上,IBP 300100,"漢字與中國文化
Chinese Characters and Chinese Culture","陳玉明CHEN, YU-MING",21,3.52,0.94,IBP3001,38515295772612667726978898577737871
110上,IBP 301000,"應用中文寫作
Practical Chinese Writing","陳翊綺CHEN, I-CHI",19,3.74,0.56,IBP3010,3851532714321866772697873677273
110上,IBP 302000,"華文文學選讀
Selected Readings of Chinese Literature","蔣興立CHIANG, HSIN-LI",17,4.21,0.17,IBP3020,340833328831435677273657871728373787673
110上,ICMS 500000,"專題演講一
Colloquium (I)","陳人豪CHEN, JEN-HAO",11,4.08,0.13,ICMS5000,38515201543594667726978746978726579
110上,ICMS 510100,"科學計算專題
Special Topics on Scientific Computing","陳人豪CHEN, JEN-HAO",10,4.06,0.18,ICMS5101,38515201543594667726978746978726579
110上,ICMS 520300,"深度學習
Deep Learning","劉晉良LIU, JINN-LIANG",12,4.18,0.15,ICMS5203,211292618533391767385747378787673657871
110上,ICMS 530300,"微分方程專題
Topics on Differential Equations","李金龍LI, CHIN-LUNG",5,3.84,0.78,ICMS5303,26446373294084576736772737876857871
110上,ICMS 550200,"偏微方程與應用
Partial Differential Equations and Applications","李俊璋LEE, CHIUN-CHANG",10,3.68,0.39,ICMS5502,26446204262983576696967727385786772657871
110上,ICMS 550800,"數學建模與分析
Mathematical Modeling and Analysis","李金龍LI, CHIN-LUNG",10,4.09,0.19,ICMS5508,26446373294084576736772737876857871
110上,ICMS 550900,"非局部方程導論
Introduction to nonlocal equations","李俊璋LEE, CHIUN-CHANG",3,3.77,0.56,ICMS5509,26446204262983576696967727385786772657871
110上,ICMS 551000,"應用數學一
Applied Mathematics (I)","葉麗琴YEH, LI-CHIN",5,4.18,0.15,ICMS5510,338654059929748896972767367727378
110上,ICMS 551100,"軟集理論一
Soft Set Theory (一)","陳啟銘CHEN, CHI-MING",3,4.1,0.14,ICMS5511,3851521855375286772697867727377737871
110上,ICMS 650200,"最優化理論
Optimization Theory","陳啟銘CHEN, CHI-MING",13,4.05,0.2,ICMS6502,3851521855375286772697867727377737871
110上,IEEM 101000,"計算機程式語言
Introduction to Programming Languages","洪一峯HUNG, YI-FENG",92,2.82,1.0,IEEM1010,27946199682379172857871897370697871
110上,IEEM 202100,"離散數學
Discrete Mathematics","廖崇碩LIAO, CHUNG-SHOU",81,3.13,1.3,IEEM2021,24278238153088976736579677285787183727985
110上,IEEM 203000,"機率論
Probability Theory","吳建瑋WU, CHIEN-WEI",94,3.2,1.28,IEEM2030,21555243142977187856772736978876973
110上,IEEM 208000,"製造程序
Manufacturing Process","瞿志行CHU, CHIH-HSING",88,3.32,1.02,IEEM2080,306552453534892677285677273727283737871
110上,IEEM 281000,"工程經濟
Engineering Economics","張瑞芬TRAPPEY, AMY JUI-FEN CHANG",91,2.84,1.03,IEEM2810,243732979033452848265808069896577897485737069786772657871
110上,IEEM 301000,"作業研究一
Operations Research (I)",林東盈DUNG-YING LIN,86,3.21,1.3,IEEM3010,2651926481304086885787189737871767378
110上,IEEM 303000,"品質管制
Quality Control","邱銘傳CHIU, MING-CHUAN",83,3.73,0.67,IEEM3030,37041375282065967727385777378716772856578
110上,IEEM 305000,"人因工程一
Human Factors (I)","張堅琦CHANG, CHIEN-CHI",83,3.68,0.61,IEEM3050,24373225332973467726578716772736978677273
110上,IEEM 305400,"物流管理
Fundamental of Logistics","侯建良HOU, JIANG-LIANG",53,3.5,0.89,IEEM3054,20399243143339172798574736578717673657871
110上,IEEM 314000,"資料結構
Data Structures","廖崇碩LIAO, CHUNG-SHOU",43,3.23,1.12,IEEM3140,24278238153088976736579677285787183727985
110上,IEEM 318100,"機器學習概論
Introduction to Machine Learning","林裕訓LIN, YU-HSUN",102,4.05,0.61,IEEM3181,265193502935347767378898572838578
110上,IEEM 401000,"工業工程專題
Topics in Industrial Engineering",指導教授,69,4.0,0.35,IEEM4010,25351235662594525480
110上,IEEM 500000,"書報討論
Seminar","瞿志行CHU, CHIH-HSING",105,4.12,0.2,IEEM5000,306552453534892677285677273727283737871
110上,IEEM 510300,"隨機過程
Stochastic Processes","張國浩CHANG, KUO-HAO",36,3.69,0.44,IEEM5103,2437322283280096772657871758579726579
110上,IEEM 510800,"線性規劃
Linear Programming","李雨青LEE, YU-CHING",33,3.53,0.42,IEEM5108,26446386323873876696989856772737871
110上,IEEM 511000,"演算法特論
Special Topics on Algorithms",岩間一雄IWAMA KAZUO,19,3.55,1.03,IEEM5110,2372138291199683859673876577657565908579
110上,IEEM 516000,"高等作業研究
Advanced Operations Research","張國浩CHANG, KUO-HAO",15,3.98,0.23,IEEM5160,2437322283280096772657871758579726579
110上,IEEM 523700,"人類訊息處理
Human Information Processing","盧俊銘LU, JUN-MING",32,3.68,0.26,IEEM5237,304392042637528768574857877737871
110上,IEEM 523900,"生物力學
Biomechanics","李昀儒LEE, YUN-JU",19,3.63,0.36,IEEM5239,2644626112207547669698985787485
110上,IEEM 531100,"系統模擬
System Simulation","林則孟LIN, TSE-MENG",29,3.57,0.52,IEEM5311,26519210632339176737884836977697871
110上,IEEM 535300,"智慧化企業整合
Intelligent Integration of Enterprise","邱銘傳CHIU, MING-CHUAN",36,3.93,0.53,IEEM5353,37041375282065967727385777378716772856578
110上,IEEM 536900,"品質工程
Quality Engineering","蘇朝墩SU, CHAO-TON",46,3.74,0.43,IEEM5369,343112639722697838567726579847978
110上,IEEM 538100,"專利分析與智財管理
Patent Analysis and Intellectual Property Management","張瑞芬TRAPPEY, AMY JUI-FEN CHANG",22,3.93,0.13,IEEM5381,243732979033452848265808069896577897485737069786772657871
110上,IEEM 543000,"全面品質管理
Total Quality Management","蘇朝墩SU, CHAO-TON",48,3.63,0.34,IEEM5430,343112639722697838567726579847978
110上,IEEM 545100,"專案管理
Project Management","陳建良CHEN, CHIEN LIANG",22,3.87,0.51,IEEM5451,3851524314333916772697867727369787673657871
110上,IEEM 552300,"決策分析
Decision Analysis","簡禎富CHIEN, CHEN-FU",62,4.24,0.13,IEEM5523,3177731118235006772736978677269787085
110上,IEEM 554500,"資料科學與知識庫技術應用
Data Science and Knowledge Base Techniques","許倍源HSU, BAY-YUAN",23,3.93,0.35,IEEM5545,35377204932830472838566658989856578
110上,IEEM 560600,"精實管理
Lean Management","陳建良CHEN, CHIEN LIANG",46,4.08,0.19,IEEM5606,3851524314333916772697867727369787673657871
110上,IEEM 580000,"綠產品生命週期評估
Green Product Life Cycle Assessment","黃文輝HUANG,WUN-HUI",12,4.13,0.19,IEEM5800,4064325991366377285657871878578728573
110上,IEEM 710100,"博士班專題
Special Topics I","李昀儒LEE, YUN-JU",16,3.88,1.01,IEEM7101,2644626112207547669698985787485
110上,IEM 560500,"機率與統計應用
Probability and Statistics Applications","吳建瑋WU, CHIEN-WEI",37,3.85,0.45,IEM5605,21555243142977187856772736978876973
110上,IEM 561400,"健康醫療系統之人因工程
Health and Medical Care Ergonomics","張堅琦CHANG, CHIEN-CHI
李昀儒LEE, YUN-JU
盧俊銘LU, JUN-MING
葉伯壽YIP, BAK-SAU",45,3.91,0.21,IEM5614,243732253329734677265787167727369786772732644626112207547669698985787485304392042637528768574857877737871338652027122781897380666575836585
110上,IEM 561600,"決策分析
Decision Analysis","簡禎富CHIEN, CHEN-FU",54,4.24,0.12,IEM5616,3177731118235006772736978677269787085
110上,IIS 500000,"資訊安全實作一
Information Security Implementation (I)",指導教授,30,4.3,0.0,IIS5000,25351235662594525480
110上,IIS 500100,"電腦攻擊與防禦
The Attack and Defense of Computers","曾龍TSENT, LUNG",11,3.97,0.24,IIS5001,2636640845848369788476857871
110上,IIS 500200,"網路安全
Network Security",艾米爾AMIR REZAPOUR ZIBA,111,4.14,0.58,IIS5002,33406318592924665777382826990658079858290736665
110上,IMBA 400100,"人才發展、績效評鑑與薪酬管理
Talent Development, Performance Assessment, and Compensation Management","吳承鴻WU, CHENG-HONG",15,3.82,0.3,IMBA4001,2155525215402518785677269787172797871
110上,IMBA 400200,"企業家精神與創業管理
Entrepreneurship and New Venture","許祐維HSU,YU-WEI",27,4.13,0.17,IMBA4002,3537731056321737283858985876973
110上,IMBA 500600,"投資銀行
Investment Banking","許智強HSU, CHI-TZIANG",14,4.06,0.23,IMBA5006,353772623424375728385677273849073657871
110上,IMBA 501000,"研究方法與資料分析
Research Methods and Data Analysis","謝英哲HSIEH, YING-CHE",27,4.06,0.22,IMBA5010,356133352121746728373697289737871677269
110上,IMIE 600000,"論文
Thesis",指導教授,3,4.3,0.0,IMIE6000,25351235662594525480
110上,IMII 500100,"產學實務專題一
Special Topics on Industrial Practice I",指導教授,3,4.0,0.24,IMII5001,25351235662594525480
110上,IMS 500200,"華語文教材教法
Pedagogies of Teaching Chinese as a Second Language","李明懿LI, MING-YI",20,4.09,0.17,IMS5002,2644626126250877673777378718973
110上,IMS 500400,"語用學專題
Seminar in Pragmatics","曹逢甫TSAO, FENG-FU",15,4.16,0.19,IMS5004,26361368982999584836579706978717085
110上,IMS 500700,"華語文教學設計
Instructional Design for Teaching Chinese Language","信世昌HSIN, SHIH-CHANG",20,3.87,0.33,IMS5007,20449199902612472837378837273726772657871
110上,IMS 501500,"漢語語法及教學設計
Chinese syntax and Pedagogy","李明懿LI, MING-YI
信世昌HSIN, SHIH-CHANG",17,3.98,0.12,IMS5015,264462612625087767377737871897320449199902612472837378837273726772657871
110上,IMS 503500,"科技藝術思維與實踐
Practice and speculation on TechArt","潘正育PAN, CHENG-YU",4,4.3,0.0,IMS5035,28504274913294680657867726978718985
110上,IMS 503600,"科技藝術中的心理現象微觀動態導引
Psycho-phenomenological micro-dynamic guidance in Tech-Art","陳珠櫻CHEN, CHU-YIN",4,4.08,0.13,IMS5036,38515296642738767726978677285897378
110上,IPE 100300,"跨領域探索
Interdisciplinary Exploration",工學院學士班,46,3.86,0.36,IPE1003,240372341638498234162276329677
110上,IPHD 410000,"專題研究
Undergraduate Research",指導教授,2,4.0,0.0,IPHD4100,25351235662594525480
110上,IPHD 500100,"量子機器學習Ｉ:機器學習應用於量子科技
Quantum Machine Learning I：Machine Learning applied to Quantum Technologies",榮譽教授,13,3.69,0.46,IPHD5001,27054357092594525480
110上,IPHD 500200,"量子計算導論
Introduction to Quantum Computing",榮譽教授,5,3.7,0.49,IPHD5002,27054357092594525480
110上,IPHD 501600,"參與式設計與互動科技
Participatory Design and Interactive Technology","包盛盈PAO, SHENG-YING",8,3.79,0.43,IPHD5016,212533042730408806579837269787189737871
110上,IPHD 700100,"書報討論
Seminar","陳鴻文CHEN, HUNG-WEN",38,4.18,0.34,IPHD7001,3851540251259916772697872857871876978
110上,IPHD 700200,"書報討論
Seminar","謝傳崇HSIEH, CHUAN-CHUNG",6,4.3,0.0,IPHD7002,356132065923815728373697267728565786772857871
110上,IPHD 700900,"應用個體計量經濟學
Applied Micro-Econometrics","林世昌LIN, SHIH-CHANG",8,4.19,0.15,IPHD7009,265191999026124767378837273726772657871
110上,IPHD 710000,"科技藝術書報討論
Seminar of Technology and Arts","許素朱HSU, SU-CHU",7,3.86,0.38,IPHD7100,3537732032264177283858385677285
110上,IPHD 710300,"教育行政新興專題研究
Study in the New Issues of Educational Administration","謝傳崇HSIEH, CHUAN-CHUNG",3,4.3,0.0,IPHD7103,356132065923815728373697267728565786772857871
110上,IPNS 300100,"專題研究一
Undergraduate Research (I)",指導教授,5,4.18,0.15,IPNS3001,25351235662594525480
110上,IPNS 400000,"書報討論
Seminar","黃郁棻HUANG, YU-FEN",22,4.14,0.17,IPNS4000,40643370572687572856578718985706978
