course_ID_full_orig,course_ID,course_num,department,course_title_zh,course_title_eng,credit_unit,limit,new_only,gen_cat,language,room_and_time_orig,time,building,instructor,memo,prerequisite,limitation,speciality,program,extra_enrollment,required_or_elective
11110PE  205035,PE 205035,PE2050,PE   體育室,棒球,Baseball,0,36,0,--,中文 ZH,"Stadium棒球場	T5T6
",T5T6,Stadium棒球場,"林琨瀚	LIN, KUN-HAN",患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,--,--,--,--,O 接受 Allowed,--
11110PE  205036,PE 205036,PE2050,PE   體育室,網球進階,Tennis(advance),0,30,0,--,中文 ZH,"Stadium網球場	T7T8
",T7T8,Stadium網球場,"鄭為仁	CHENG, WEI-JEN",患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,--,--,--,--,O 接受 Allowed,--
11110PE  205037,PE 205037,PE2050,PE   體育室,足球男,football,0,36,0,--,中文 ZH,"Stadium足球場	T7T8
",T7T8,Stadium足球場,"張凱翔	CHANG, KAI-HSIANG",患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,--,限男生,--,--,O 接受 Allowed,--
11110PE  205038,PE 205038,PE2050,PE   體育室,棒球,Baseball,0,36,0,--,中文 ZH,"Stadium棒球場	T7T8
",T7T8,Stadium棒球場,"林琨瀚	LIN, KUN-HAN",患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,--,--,--,--,O 接受 Allowed,--
11110PE  205039,PE 205039,PE2050,PE   體育室,桌球初學,Ping pong(basic),0,30,0,--,中文 ZH,"Old Gym桌球場	T7T8
",T7T8,Old Gym桌球場,"吳德成	WU, TE-CHENG",患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,--,--,--,--,O 接受 Allowed,--
11110PE  205040,PE 205040,PE2050,PE   體育室,羽球初學,Badminton,0,32,0,--,中文 ZH,"alum Gym校友PE館	T7T8
",T7T8,alum Gym校友PE館,"許仁豪	HSU,JEN-HAO",須著乾淨室內運動鞋。患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,--,--,--,--,O 接受 Allowed,--
11110PE  205041,PE 205041,PE2050,PE   體育室,太極拳,Tai Chi,0,36,0,--,中文 ZH,"PEC柔道教室	T7T8
",T7T8,PEC柔道教室,"張耀庭	CHANG, YAO-TING",患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,--,--,--,--,O 接受 Allowed,--
11110PE  205042,PE 205042,PE2050,PE   體育室,瑜珈,Yoga,0,36,0,--,中文 ZH,"Dance Rm舞蹈教室	T7T8
",T7T8,Dance Rm舞蹈教室,"張介	CHANG, CHIEH",患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,--,--,--,--,O 接受 Allowed,--
11110PE  205043,PE 205043,PE2050,PE   體育室,SUP 立式划槳,Stand up Paddle,0,20,0,--,中文 ZH,"SWIM Pl.游泳池	T7T8
",T7T8,SWIM Pl.游泳池,陳國華	TAN KOK HWA,"第1週未到課者勿加簽本課,須能夠游完100M，腳不落地。有重大傷病或特殊病史請主動向授課老師說明。",--,--,--,--,O 接受 Allowed,--
11110PE  205044,PE 205044,PE2050,PE   體育室,籃球初學,Basketball(basic),0,36,0,--,中文 ZH,"Gym體育館2F	W1W2
",W1W2,Gym體育館,"盧淑雲	LU, SHU-YUN",患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,--,--,--,--,O 接受 Allowed,--
11110PE  205045,PE 205045,PE2050,PE   體育室,空手道,Karate,0,36,0,--,中文 ZH,"PEC柔道教室	W1W2
",W1W2,PEC柔道教室,"劉雅甄	Ya-Chen,Liu",患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,--,--,--,--,O 接受 Allowed,--
11110PE  205046,PE 205046,PE2050,PE   體育室,籃球初學,Basketball(basic),0,36,0,--,中文 ZH,"Gym體育館2F	W3W4
",W3W4,Gym體育館,"盧淑雲	LU, SHU-YUN",患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,--,--,--,--,O 接受 Allowed,--
11110PE  205047,PE 205047,PE2050,PE   體育室,游泳初學,Swimming(basic),0,36,0,--,中文 ZH,"SWIM Pl.游泳池	W3W4
",W3W4,SWIM Pl.游泳池,"李大麟	LEE, TA-LIN",患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,--,--,--,--,O 接受 Allowed,--
11110PE  205048,PE 205048,PE2050,PE   體育室,重量訓練,Weight Training,0,36,0,--,中文 ZH,"WT Rm.重訓室	W3W4
",W3W4,WT Rm.重訓室,"黃惠芝	HUANG, HUI-TZU",患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,--,--,--,--,O 接受 Allowed,--
11110PE  205049,PE 205049,PE2050,PE   體育室,瑜珈,Yoga,0,36,0,--,中文 ZH,"Dance Rm舞蹈教室	W3W4
",W3W4,Dance Rm舞蹈教室,"張介	CHANG, CHIEH",患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,--,--,--,--,O 接受 Allowed,--
11110PE  205050,PE 205050,PE2050,PE   體育室,空手道,Karate,0,36,0,--,中文 ZH,"PEC柔道教室	W3W4
",W3W4,PEC柔道教室,"劉雅甄	Ya-Chen,Liu",患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,--,--,--,--,O 接受 Allowed,--
11110PE  205051,PE 205051,PE2050,PE   體育室,重量訓練,Weight Training,0,36,0,--,中文 ZH,"WT Rm.重訓室	W5W6
",W5W6,WT Rm.重訓室,"邱晨然	CHIU,CHEN-JAN",患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,--,--,--,--,O 接受 Allowed,--
11110PE  205052,PE 205052,PE2050,PE   體育室,排球,Volleyball,0,36,0,--,中文 ZH,"Gym體育館2F	W5W6
",W5W6,Gym體育館,"葉煌典	HSIEH, HUANG-TIEN",患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,--,--,--,--,O 接受 Allowed,--
11110PE  205053,PE 205053,PE2050,PE   體育室,羽球初學,Badminton,0,32,0,--,中文 ZH,"alum Gym校友PE館	W5W6
",W5W6,alum Gym校友PE館,"朱真儀	CHU, CHEN-YI",須著乾淨室內運動鞋。患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,--,--,--,--,O 接受 Allowed,--
11110PE  205054,PE 205054,PE2050,PE   體育室,柔道,Judo,0,36,0,--,中文 ZH,"PEC柔道教室	W5W6
",W5W6,PEC柔道教室,"劉振華	FIU, CHEN-HUA",患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,--,--,--,--,O 接受 Allowed,--
11110PE  205055,PE 205055,PE2050,PE   體育室,網球初學,Tennis(basic),0,30,0,--,中文 ZH,"Stadium網球場	W5W6
",W5W6,Stadium網球場,"鄭為仁	CHENG, WEI-JEN",患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,--,--,--,--,O 接受 Allowed,--
11110PE  205056,PE 205056,PE2050,PE   體育室,足球女,football,0,36,0,--,中文 ZH,"Stadium足球場	W5W6
",W5W6,Stadium足球場,陳國華	TAN KOK HWA,"第1週未到課者勿加簽本課,患有重大傷病或特殊病史同學請主動向授課老師說明以提供協助。不接受加簽。",--,限女生,--,--,X 不接受 Not Allowed,--
11110PE  205057,PE 205057,PE2050,PE   體育室,瑜珈初學,Yoga(basic),0,36,0,--,中文 ZH,"Dance Rm舞蹈教室	W5W6
",W5W6,Dance Rm舞蹈教室,"黃惠芝	HUANG, HUI-TZU",患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,--,--,--,--,O 接受 Allowed,--
11110PE  205058,PE 205058,PE2050,PE   體育室,重量訓練,Weight Training,0,36,0,--,中文 ZH,"WT Rm.重訓室	W7W8
",W7W8,WT Rm.重訓室,"邱晨然	CHIU,CHEN-JAN",患有重大傷病或特殊病史之同學，請主動向授課老師說明以提供協助。,--,--,--,--,O 接受 Allowed,--
