0,1,2,3,4,5
10920CL  371000,現代詩Modern Chinese Poetry,"楊佳嫻YANG, CHIA-HSIEN",27,3.52,0.47
10920CL  372000,現當代中文戲劇Modern and Contemporary Chinese Theatre,"羅仕龍LO, SHIH-LUNG",13,3.91,0.5
10920CL  372100,西方戲劇選讀Selected Readings in Western Drama,"羅仕龍LO, SHIH-LUNG",19,4.08,0.38
10920CL  382900,華語教學實務Chinese Language Teaching Practicum,"林雪芳LIN, SHUEH-FANG",7,4.09,0.14
10920CL  383000,文言文教學Classical Chinese Teaching,"劉承慧LIU, CHENG-HUI",11,3.85,0.33
10920CL  391900,烏托邦作品選讀Selected Works of Utopian Literature,"劉人鵬LIU, JEN-PENG",6,4.3,0
10920CL  392100,主題式閱讀與寫作Thematic Approaches to Reading and Writing,"蔡英俊TSAI, YING-CHUN",7,3.37,0.86
10920CL  410200,中國思想史二History of Chinese Thought (II),"祝平次CHU, PING-TZU",49,3.7,0.53
10920CL  412500,文學批評Literary Criticism,陳國球 Chan Kwok Kou Leonard,7,3.6,1.48
10920CL  430700,易經I-Ching,"黃忠天HUANG, CHUNG-TIEN",26,4.04,0.39
10920CL  441800,文學與圖繪Literature and Pictorial Work,"楊晉綺YANG, CHIN-CHI",4,4,0.21
10920CL  461900,華語教學課程設計與實踐Design and Implications of Chinese Language Teaching Programs,"王蒞文MARTHA LIWEN WANG GALLAGHER李貞慧LEE, CHEN-HUI",4,4.23,0.13
10920CL  470500,漢語語法分析Chinese Grammatical Analysis,"劉承慧LIU, CHENG-HUI",19,3.68,0.74
10920CL  492600,西方漢學史The History of Western Sinology,侯道儒SKONICKI DOUGLAS EDWARD,2,4.3,0
10920CL  502600,中文文法專題Seminar on Chinese Grammar,"劉承慧LIU, CHENG-HUI",4,2.9,1.71
10920CL  502700,對比分析與偏誤分析Comparative Analysis Theory and Error Analysis,"吳貞慧WU, CHEN-HUEI",9,4.2,0.14
10920CL  506100,漢學英文二English for Chinese Studies Ⅱ,侯道儒SKONICKI DOUGLAS EDWARD,35,4.17,0.35
10920CL  524300,唐宋散文專題Topics on Prose of Tung and Song Dynasty,"李貞慧LEE, CHEN-HUI",7,3.8,0.46
10920CL  524400,古典文學專題Studies on Classical Chinese Literature,"蔡英俊TSAI, YING-CHUN",12,3.93,0.25
10920CL  530100,近現代小說專題Topics on Modern Chinese Novels,"顏健富GUAN, KEAN-FUNG",15,4.1,0.14
10920CL  534000,經學史專題Seminar in the History of Chinese Classics,"林保全LIN, BAO-QUAN",5,4.3,0
10920CL  535100,先秦人論專題Studies on Pre-Chin conception of Man,"簡良如CHIEN, LIANG-JU",14,4.02,0.21
10920CL  535200,語料分析與文史研究專題Topics on Corpus Analysis and Researches in Humanities,"祝平次CHU, PING-TZU",3,3.9,0.14
10920CL  573100,五四新文學運動專題Seminar on The May Fourth New Culture Movement,"楊佳嫻YANG, CHIA-HSIEN",16,3.94,0.24
10920CL  580600,性∕別烏托邦：《大同書》研究Sex Utopia: The Book of Great Harmony,"劉人鵬LIU, JEN-PENG",5,4.06,0.29
10920CL  591300,佛經語言學專題Linguistics of the Buddhist Sutras,陳淑芬Shu-Fen Chen,5,3.2,1.61
10920CLC 100101,初級華語一Mandarin Basic I,"林宛蓉LIN, WAN-JUNG",11,3.08,1.58
10920CLC 100102,初級華語一Mandarin Basic I,"陳芷安CHEN,CHIH-AN",18,3.68,0.64
10920CLC 100103,初級華語一Mandarin Basic I,"陳翊綺CHEN, I-CHI",20,3.28,1.43
10920CLC 100201,初級華語二Mandarin Basic Ⅱ,"吳佳育WU, CHIA-YU",20,3.52,1.29
10920CLC 100202,初級華語二Mandarin Basic Ⅱ,"李菊鳳LEE, CHU-FENG",8,4.1,0.43
10920CLC 100203,初級華語二Mandarin Basic Ⅱ,"戴淑珍TAI, SHU-CHEN",36,4.16,0.3
10920CLC 100301,初級華語三Mandarin Basic Ⅲ,"李菊鳳LEE, CHU-FENG",21,4.23,0.18
10920CLC 100302,初級華語三Mandarin Basic Ⅲ,"陳芷安CHEN,CHIH-AN",22,3.91,0.49
10920CLC 100800,初級台語二Taiwanese Basic II,"陳麗雪CHEN, LI-HSUEH",28,4.14,0.32
10920CLC 101101,初級華語生活會話一Mandarin Basic Conversation I,"李菊鳳LEE, CHU-FENG",6,2.87,1.73
10920CLC 101102,初級華語生活會話一Mandarin Basic Conversation I,"戴淑珍TAI, SHU-CHEN",19,4.1,0.59
10920CLC 101201,初級華語生活會話二Mandarin Basic Conversation Ⅱ,"吳佳育WU, CHIA-YU",10,3.56,0.71
10920CLC 101202,初級華語生活會話二Mandarin Basic Conversation Ⅱ,"吳佳育WU, CHIA-YU",7,3.47,0.98
10920CLC 101203,初級華語生活會話二Mandarin Basic Conversation Ⅱ,"戴淑珍TAI, SHU-CHEN",20,4.3,0
10920CLC 101300,初級華語生活會話三Mandarin Basic Conversation Ⅲ,"李菊鳳LEE, CHU-FENG",20,4.3,0
10920CLC 200101,中級華語一Mandarin Intermediate I,"吳佳育WU, CHIA-YU",14,3.75,0.74
10920CLC 200102,中級華語一Mandarin Intermediate I,蔡佳殷TSAI CHIA-YIN,13,4.06,0.36
10920CLC 200103,中級華語一Mandarin Intermediate I,"林芳毅LIN, FANG-YI",16,3.88,0.45
10920CLC 200201,中級華語二Mandarin Intermediate II,"陳慶華CHEN, CHING-HUA",28,3.98,0.31
10920CLC 200202,中級華語二Mandarin Intermediate II,"陳慶華CHEN, CHING-HUA",10,3.46,1.23
10920CLC 200300,中級華語三Mandarin Intermediate III,"林宛蓉LIN, WAN-JUNG",24,3.93,0.74
10920CLC 300100,中高級華語一Mandarin High-Intermediate I,"陳慶華CHEN, CHING-HUA",18,3.82,0.6
10920CLC 300200,中高級華語二Mandarin High Intermediate II,"張晏綾CHANG, YEN-LING",10,2.8,1.37
10920CLC 300300,中高級華語三Mandarin High-Intermediate  III,"林宛蓉LIN, WAN-JUNG",19,3.89,0.82
10920CLC 301100,新聞華語一News Mandarin I,"林宛蓉LIN, WAN-JUNG",24,3.9,0.81
10920CLC 400100,高級華語一Mandarin Advanced I,"陳芷安CHEN,CHIH-AN",12,3.77,0.27
10920CLC 400200,高級華語二Mandarin Advanced II,"郭玫君KUO, MEI-CHUN",12,3.93,0.69
10920CLC 401100,商用華語一Business Chinese I,"黃歐喜強OU, XI-QIANG",14,3.8,0.84
10920CLC 401200,商用華語二Business Chinese Ⅱ,"黃歐喜強OU, XI-QIANG",18,4.09,0.33
10920COM 502000,書報討論Seminar,"趙啟超CHAO, CHI-CHAO林華君LIN, HWA-CHUN黃之浩HUANG,CHIH-HAO",77,4.22,0.24
10920COM 504000,研究方法二Research Methodology (II),指導教授,1,4.3,0
10920COM 511000,通訊之隨機程序Random Processes for Communications,洪樂文YAO-WIN HONG,18,3.42,1.15
10920COM 516000,展頻通訊Spread Spectrum Communications,"蔡育仁TSAI, YUH-REN",13,3.92,0.32
10920COM 518000,通訊之數學方法Mathematical Methods for Communications,"黃之浩HUANG,CHIH-HAO",40,3.82,0.65
10920COM 523200,檢測與估計理論Detection and Estimation Theory,"鍾偉和CHUNG, WEI-HO",47,3.65,1.03
10920COM 533500,網路安全Network Security,"黃之浩HUANG,CHIH-HAO",20,3.69,0.52
10920COM 534900,物聯網技術與應用Internet of Things: Technologies and Applications,"許健平SHEU, JANG-PING",33,3.93,1.02
10920COM 541000,光纖通訊系統Optical Fiber Communication Systems,"馮開明FENG, KAI-MING",11,3.17,0.87
10920CS  125000,資料結構導論Introduction to Data Structure,韓永楷HON WING KAI,91,3.43,1.38
10920CS  135500,計算機程式設計一Introduction to Programming (I),"陳煥宗CHEN, HWANN-TZONG",207,2.94,1.37
10920CS  135601,計算機程式設計二Introduction to Programming (II),"郭柏志KUO, PO-CHIH",53,2.91,1.13
10920CS  135602,計算機程式設計二Introduction to Programming (II),"楊舜仁YANG, SHUN-REN",109,2.82,1.28
10920CS  135800,Python語言程式入門Introduction to Programming in Python,"周百祥CHOU, PAI-HSIANG",128,3.4,1.24
10920CS  150100,英語聽講English Listening & Speaking,"郭詩芝KUO, SHIH-CHIH",34,3.51,0.91
10920CS  210000,電路與電子學一Circuits and Electronics (I),"邱瀞德CHIU, CHING-TE",87,3.58,0.92
10920CS  241001,軟體設計與實驗Software Studio,"吳尚鴻WU, SHAN-HUNG",105,3.28,1.26
10920CS  241002,軟體設計與實驗Software Studio,"朱宏國CHU, HUNG-KUO",86,3.81,0.96
10920CS  313000,積體電路電腦輔助設計導論Introduction to Computer-Aided Design of Integrated Circuits,"張世杰CHANG, SHIH-CHIEH王廷基WANG, TING-CHI",29,3.14,0.74
10920CS  337100,正規語言Formal Language & Automata,"張俊盛CHANG, JYUN-SHENG",176,3.61,0.78
10920CS  340400,編譯器設計Compiler Design,"李政崑LEE, JENQ-KUEN",77,3.24,1.14
10920CS  342300,作業系統Operating Systems,"黃能富HUANG, NEN-FU",114,3.11,1.21
10920CS  357000,多媒體技術概論Introduction to Multimedia,"徐正炘HSU, CHENG-HSIN",97,3.45,0.87
10920CS  390100,系統整合實作一System Integration Implementation  I,指導教授,144,4.14,0.74
10920CS  390200,系統整合實作二System Integration Implementation  II,指導教授,15,4.08,0.17
10920CS  410001,計算機結構Computer Architecture,"王廷基WANG, TING-CHI",132,3.15,1
10920CS  410002,計算機結構Computer Architecture,"金仲達KING, CHUNG-TA",69,2.4,1.49
10920CS  411100,平行計算概論Introduction to Parallel Computing,"李濬屹LEE, CHUN-YI",15,3.75,0.82
10920CS  431100,計算方法設計Design and Analysis of Algorithms,"盧錦隆LU, CHIN LUNG",97,2.53,1.17
10920CS  446100,軟體工程Software Engineering,"黃慶育HUANG, CHING-YU",101,3.4,0.66
10920CS  471000,資料庫系統概論Introduction to Database Systems,"吳尚鴻WU, SHAN-HUNG",45,3.76,0.74
10920CS  512000,超大型積體電路系統設計VLSI System Design,"黃稚存HUANG, CHIH-TSUN",59,3.92,0.72
10920CS  512200,超大型積體電路量產可行性設計VLSI Design for Manufacturability,麥偉基MAK WAI KEI,13,4.06,0.29
10920CS  513100,新興科技設計自動化Design Automation of Emerging Technologies,"何宗易HO,TSUNG-YI",39,3.99,0.7
10920CS  529100,網路之隨機程序Stochastic Processes for Networking,"高榮駿KAO, JUNG-CHUN",39,3.75,1.04
10920CS  531200,圖形理論Graph Theory,"蔡明哲TSAI, MING-JER",40,3.9,0.66
10920CS  531400,隨機演算法Randomized Algorithms,韓永楷HON WING KAI,150,4.19,0.25
10920CS  533100,排隊理論Queuing Theory,"林華君LIN, HWA-CHUN",29,3.62,0.6
10920CS  534100,高等賽局理論與應用Advanced game Theory and its applications,"張隆紋CHANG, LONG-WEN",65,4.03,0.41
10920CS  536300,區塊鏈的技術與應用Blockchain Technologies and Applications,"蔡仁松TSAY, REN-SONG",17,3.02,1.35
10920CS  537100,計算理論Theory of Computation,"石維寬SHIH, WEI-KUAN",17,4.12,0.15
10920CS  538100,應用數理邏輯Applied Mathematical Logic,"王俊堯WANG, CHUN-YAO",37,3.24,1.23
10920CS  542300,高等作業系統Advanced  Operating Systems,"石維寬SHIH, WEI-KUAN",6,4.3,0
10920CS  550000,計算機圖學Computer Graphics,"李潤容LEE, RUEN-RONE",144,4.07,0.67
10920CS  551100,虛擬實境Virtual Reality,胡敏君MIN-CHUN HU,53,3.83,0.59
10920CS  554000,圖形識別Pattern Recognition,"許秋婷HSU, CHIU-TING",35,3.92,0.23
10920CS  555000,生醫影像之電腦分析方法Computational Methods for Biomedical Image Analysis,"何宗易HO,TSUNG-YI何宗穎HO, TSUNG-YING",66,4.08,0.6
10920CS  560400,人工智慧與藝術導論Introduction to Artificial Intelligence and Arts,"吳中浩WU, CHUNG-HAO",25,3.92,0.83
10920CS  565700,深度增強式學習Deep Reinforcement Learning,"李濬屹LEE, CHUN-YI",15,3.52,1.26
10920CS  570100,資料科學Data Science,"沈之涯SHEN, CHIH-YA",57,3.65,0.99
10920CS  573100,音樂資訊檢索Music Information Retrieval,"蘇黎SU, LI",42,3.74,0.89
10920CS  573400,圖探勘Graph Mining,"沈之涯SHEN, CHIH-YA",34,4.15,0.23
10920CS  580200,研究方法二Research Methodology (II),指導教授,177,4.27,0.1
10920CS  591000,書報討論Seminar,"周志遠CHOU, JERRY",191,4.18,0.33
10920CS  591200,科技英文English for Science and Technology,"周百祥CHOU, PAI-HSIANG",28,3.81,0.56
10920CS  613200,高等邏輯合成Advanced Logic Synthesis,"黃婷婷HWANG, TING-TING",30,3.19,1.47
10920CS  742600,資源配置專題Special Topics on Resource Allocation,"林華君LIN, HWA-CHUN",3,4.3,0
10920CS  742700,邊緣計算專題Special Topics On Edge Computing,"李哲榮LEE, CHE-RUNG",2,4.3,0
10920CS  742900,嵌入式系統設計專題Special Topic on Embedded System Design,"石維寬SHIH, WEI-KUAN",6,4.3,0
10920CS  746100,軟體工程專題Special Topics in Software Engineering,"黃慶育HUANG, CHING-YU",4,4.3,0
10920CS  757000,多媒體專題Special Topics on Multi-Media,"徐正炘HSU, CHENG-HSIN",9,4.27,0.09
10920CS  771000,資料庫系統專題一Special Topics in Data Base Management System(I),"陳宜欣CHEN, YI-SHIN",6,4.1,0.22
10920DMS 110500,醫學科學實驗Medical Science Laboratory,"彭明德PERNG, MING-DER王群超WANG, CHUN-CHAO葉世榮YEH, SHIH-RUNG",12,3.6,0.37
10920DMS 240200,分子生物學Molecular Biology,"李佳霖LEE, JIA-LIN王群超WANG, CHUN-CHAO",70,3.32,1.08
10920DMS 270200,轉譯醫學Translational Medicine,"林愷悌LIN, KAI-TI邱于芯CHIU, YU-HSIN",46,3.79,0.59
10920DMS 274100,神經生物學Neurobiology,"羅中泉LO, CHUNG-CHUAN張鈞惠CHANG, CHUN-HUI彭筱明PENG HSIAO-MING",16,3.27,0.77
10920DMS 301100,專題研究Undergraduate Research,指導教授,17,3.71,0.96
10920DMS 301200,學士論文Bachelor Thesis,指導教授,3,4.3,0
10920DMS 370100,生物醫學工程Biomedical Engineering,"湯學成TANG, SHIUE-CHENG",14,3.83,0.39
10920DMS 370400,醫學統計與流行病學Medical Statistics and Epidemiology,"蔡慧如TSAI, HUI-JU",62,3.89,0.32
10920DMS 370600,醫學微生物與免疫學Medical Microbiology and Immunology,"王慧菁WANG, HUI-CHING李政昇LEE, CHENG-SHENG",42,3.79,0.44
10920DMS 371400,醫學倫理學Medical Ethics,"潘榮隆PAN, RONG-LONG",21,3.95,0.81
10920DMS 374000,台灣人體生物資料庫分析An introduction of Taiwan Biobank,"王群超WANG, CHUN-CHAO",23,3.5,1.13
10920DMS 375200,生理量測與音樂健康照護Medical Measurement in the Application of Music Healthcare,"陳令儀CHEN, LINYI蘇郁惠SU, YU-HUEI",47,3.89,0.42
10920DMS 391200,書報討論Seminar,"湯學成TANG, SHIUE-CHENG",10,3.91,0.66
10920DMS 391202,書報討論Seminar,"邱于芯CHIU, YU-HSIN",11,4.1,0.32
10920DMS 394200,諾貝爾醫學獎得主：研究與生活Nobel Prize Laureates in Medicine: Research and Life,"潘榮隆PAN, RONG-LONG",33,4.08,0.55
10920E   500100,書報討論Seminar,"陳信龍CHEN, HSIN-LUNG",23,4.3,0
10920ECON100201,經濟學原理二Principles of Economics (II),"廖肇寧LIAO, CHAO-NING",171,3.79,0.79
10920ECON100202,經濟學原理二Principles of Economics (II),"曾雅雯TSENG, YA-WEN",37,3.1,1.1
10920ECON100203,經濟學原理二Principles of Economics (II),"周瑞賢CHOU, JUI-HSIEN",132,3.98,0.38
10920ECON100204,經濟學原理二Principles of Economics (II),"朱筱蕾CHU, HSIAO-LEI",109,3.59,0.78
10920ECON100205,經濟學原理二Principles of Economics (II),"周嗣文CHOU, SZU-WEN",108,3.59,0.53
10920ECON100206,經濟學原理二Principles of Economics (II),"唐震宏TANG, JENN-HONG",112,3.41,0.72
10920ECON100207,經濟學原理二Principles of Economics (II),"趙相科CHAO, HSIANG-KE",102,4.13,0.47
10920ECON127201,會計學二Accounting (II),"黃天偉HWANG,TIEN-WEI",60,3.64,0.71
10920ECON127202,會計學二Accounting (II),"沈瑜峰SHEN, YU-FENG",56,3.8,0.82
10920ECON206201,個體經濟學二Microeconomics (II),"周瑞賢CHOU, JUI-HSIEN",133,3.18,0.75
10920ECON206202,個體經濟學二Microeconomics (II),"黃賀寶WONG, HO PO",113,3.45,0.88
10920ECON206203,個體經濟學二Microeconomics (II),"吳世英WU, SHIH-YING",32,3.44,0.88
10920ECON210201,貨幣銀行學二Money and Banking(II),"郭俊宏KUO, CHUN-HUNG",78,3.24,0.81
10920ECON210202,貨幣銀行學二Money and Banking(II),"黃朝熙HUANG, CHAO-HSI",77,3.96,0.65
10920ECON216201,統計學二Statistics II,"馮炳萱FUNG, PING-HSUAN",76,2.96,1.27
10920ECON216202,統計學二Statistics II,楊睿中JUI-CHUNG YANG,160,3.86,0.49
10920ECON221200,文化與經濟Culture and Economy,"劉瑞華LIU, RUEY-HUA",89,3.52,0.63
10920ECON227400,成本與管理會計二Cost & Management Accounting (II),"林育光LIN, YU-KUANG",23,3.49,0.97
10920ECON303400,計量經濟學二Introduction to Econometrics (II),"林世昌LIN, SHIH-CHANG",20,3.83,0.54
10920ECON303800,數據分析與機器學習Data Analysis and Machine Learning,"余朝恩YU, CHAO-EN",20,4.3,0
10920ECON309201,總體經濟學二Macroeconomics (II),"李翎帆LI, LING-FAN",129,3.54,0.77
10920ECON309202,總體經濟學二Macroeconomics (II),"黃朝熙HUANG, CHAO-HSI",107,3.57,0.97
10920ECON309203,總體經濟學二Macroeconomics (II),"盧姝璇LU, SHU-SHIUAN",35,3.75,0.78
10920ECON309900,因果推斷導論Introduction to Causal Inference,冼芻蕘SIN CHOR YIU,12,3.88,0.19
10920ECON310500,期貨市場Futures Market,"黃睿HWANG, RUEY",67,3.48,0.73
10920ECON310600,貨幣經濟學Monetary Economics,"朱筱蕾CHU, HSIAO-LEI",29,3.54,0.36
10920ECON316200,財政學二Public Finance (II),"吳世英WU, SHIH-YING",65,3.05,0.97
10920ECON327201,中級會計二Intermediate Accounting II,"周宜勇CHOU, YI-YUNG",32,3.69,0.72
10920ECON327202,中級會計二Intermediate Accounting II,"李怡嫺LEE, EI-SHYAN",9,3.94,0.37
10920ECON328300,西洋經濟史一European Economic History (I),"李翎帆LI, LING-FAN",29,4.13,0.2
10920ECON328400,審計學二Auditing and Assurance Service II,"周宜勇CHOU, YI-YUNG",71,4.21,0.22
10920ECON333700,環境經濟學Environmental Economics,"廖肇寧LIAO, CHAO-NING",53,3.49,1
10920ECON412200,國際經濟學二International Economics (II),"林靜儀LIN, CHING-YI",105,3.8,0.67
10920ECON434100,跨文化國際合作與創新策略Cross-Cultural Collaboration and Innovation Strategies,劉宛淯GRACE LIU,12,4.3,0
10920ECON500500,經濟學文獻閱讀與寫作Reading and Writing in Economics,"趙相科CHAO, HSIANG-KE",25,4.2,0.14
10920ECON504000,經濟數據分析與預測Economic Data Analysis and Predictions,"余朝恩YU, CHAO-EN",19,4.3,0
10920ECON504200,機器學習與經濟計量Machine Learning and Econometrics,楊睿中JUI-CHUNG YANG,7,4.3,0
10920ECON507400,家庭經濟學Family Economics,"黃賀寶WONG, HO PO",5,3.46,0.96
10920ECON513100,國際金融International Finance,"林靜儀LIN, CHING-YI",9,3.86,0.45
10920ECON513300,全球化管理Globalization Management,"馮炳萱FUNG, PING-HSUAN",35,4,0.33
10920ECON516400,公共經濟學Public Economics,"王惠貞WANG, HUI-CHEN",3,3.67,0.29
10920ECON516700,行銷管理Marketing Management,"王遠樵WANG, YUAN-CHIAO",33,3.9,0.28
10920ECON520300,實證勞動經濟專題Topics on Empirical Labor Economics,"莊慧玲CHUANG, HWEI-LIN",7,3.96,0.19
10920ECON524700,應用產業經濟學專題一Topics on Applied Industrial Economics I,"祁玉蘭CHYI, YIH-LUAN",8,4.26,0.1
10920ECON528400,西洋經濟史專題Topics in Western Economic History,"劉瑞華LIU, RUEY-HUA",3,4,0
10920ECON591200,書報討論二Seminar(II),"馮炳萱FUNG, PING-HSUAN楊睿中JUI-CHUNG YANG",24,4.26,0.1
10920ECON608100,應用追蹤資料計量經濟學Applied Panel Data Econometrics,冼芻蕘SIN CHOR YIU,6,4.05,0.21
10920ECON612100,國際經濟學專題Topics in International Economics,"李宜LEE, YI",7,4.07,0.34
10920ECON706100,個體經濟專題Seminar on Microeconomics,"蔡璧涵TSAI, PI-HAN",6,3.45,0.61
10920ECON709100,總體經濟專題Seminar on Macroeconomics,"盧姝璇LU, SHU-SHIUAN",8,3.71,0.63
10920ECON890100,教學實習Teaching Internship,指導教授,2,4.3,0
10920EE  202000,偏微分方程與複變函數Partial Differential Equations and Complex Variables,"楊雅棠YANG, YA-TANG",19,3.46,1.25
10920EE  211000,近代物理Modern Physics,"劉昌樺LIU, CHANG-HUA",14,3.63,0.82
10920EE  214001,電磁學Electromagnetism,"黃承彬HUANG, CHEN-BIN",87,3.34,0.97
10920EE  214002,電磁學Electromagnetism,"陳明彰CHEN, MING-CHANG",44,2.96,1.13
10920EE  221000,電路學Electric Circuits,"劉怡君LIU, YI-CHUN",135,3.13,1.05
10920EE  225501,電子學Electronics,"金雅琴KING, YA-CHIN",86,3.38,1.02
10920EE  225502,電子學Electronics,"黃柏鈞HUANG, PO-CHIUN",54,2.83,1.25
10920EE  231000,計算機程式設計Introduction to Programming,"鐘太郎JONG, TAI-LANG",79,3.55,0.9
10920EE  240500,嵌入式系統與實驗Embedded System Laboratory,"劉靖家LIOU, JING-JIA",80,3.8,0.93
10920EE  313000,光電工程Optics and Photonics,"趙煦CHAO, SHIUH",16,3.97,0.39
10920EE  315000,電磁波Electromagnetic Waves,"洪毓玨HUNG,YU-CHUEH",9,3.23,0.79
10920EE  323000,積體電路設計導論Introduction to Integrated Circuit Design,"謝秉璇HSIEH, PING-HSUAN",48,3.12,1.47
