0,1,2,3,4,5,6,7,8
11110KEL 703100,教學理論研究Study in Teaching Theories,"陳美如CHEN, MEI-JU",W5W6W7,35,6,29,2,
11110KEL 703200,課程與教學基礎理論研究Foundation Study in Curriculum and Teaching,"呂秀蓮LU, HSIU-LIEN",T2T3T4,15,1,14,0,
11110KEL 703300,教育行政研究Study in Educational Administration,"謝卓君HSIEH, CHUO-CHUN",T8T9Ta,20,4,16,4,
11110KEL 704300,學校創新經營與創意教學研究The Innovation of School Leadership and Teaching,"謝傳崇HSIEH, CHUAN-CHUNG簡瑋成CHIEN, WEI-CHENG",F5F6F7,20,8,12,3,
11110KEL 704400,專業發展與組織文化研究Study in Professional Development and Organizational Culture,"林志成LIN, CHIH-CHENG蔡孟育TSAI, MENG-YU",F8F9Fa,25,4,21,0,
11110KEL 800000,論文研究Thesis,指導教授, ,無限制,6,無限制,0,
11110KEL 801100,當代教育思潮研究Study in Movements of Thought in Modern Education,"蘇永明SHU, YUNG-MING",T2T3T4,25,13,12,2,
11110KEL 801700,教學媒材製作與應用Educational Media Development and Application,"邱富源CHIU, FU-YUAN邱茗伊CHIU, MING-YI",R8R9Ra,35,22,13,1,
11110KEL 801800,多元評量研究Study in Alternative Assessment,"林倍伊LIN, PEI-YI",R2R3R4,25,4,21,0,
11110KEL 801900,新興課程與教學議題研究Current Issues in Curriculum and Teaching Studies,"詹惠雪CHAN, HUI-HSUEH",W2W3W4,10,1,9,0,
11110KEL 804000,教育政策專題研究Special Issues in Educational Policy,"顏國樑YEN, KUO-LIANG",F2F3F4,20,10,10,3,
11110KEL 804600,課程領導Curriculum Leadership,"鄭淵全CHENG, YUAN-CHUAN",F5F6F7,25,8,17,0,
11110KEL 805100,國際交流與海外研修International Exchange and Learning Aboard,"謝傳崇HSIEH, CHUAN-CHUNG曾煥淦TSENG, HUAN-KAN",W5W6W7,25,3,22,3,
11110KEL 806300,高等教育專題研究Special Issues in Higher Education,"謝卓君HSIEH, CHUO-CHUN",W8W9Wa,20,4,16,0,
11110KELN500200,課程理論研究Study in Curriculum Theories,"詹惠雪CHAN, HUI-HSUEH",TaTbTc,30/22,0,30,10,
11110KELN500300,研究方法-質性研究Qualitative Research Methods,"彭煥勝PENG, HUAN-SHENG王為國WANG, WEI-KUO",MaMbMc,30/22,0,30,9,
11110KELN501401,教學媒材製作與應用Educational Media Development and Application,"邱富源CHIU, FU-YUAN",FaFbFc,25,8,17,5,
11110KELN502000,課室觀察研究Classroom Observation,"白雲霞PAI, YUN-HSIA",RaRbRc,25,12,13,4,
11110KELN502500,跨領域STEAM教育專題研究(增開)Study in Interdisciplinary STEAM Education,"邱富源CHIU, FU-YUAN",S5S6S7,35,26,9,4,
11110KELN505100,量的研究法Quantitative Research Methods,"李元萱LEE, YUAN-HSUAN",S1S2,28/16,0,28,3,
11110KELN505200,質的研究法Qualitative Research Methods,"王為國WANG, WEI-KUO彭煥勝PENG, HUAN-SHENG",S3S4,28/16,0,28,3,
11110KELN506500,教育政策專題研究Special Issues in Educational Policy,"顏國樑YEN, KUO-LIANG",S5S6,25,7,18,3,
11110KELN510400,教育行政研究Study in Educational Administration,"謝卓君HSIEH, CHUO-CHUN",RaRbRc,25,4,21,5,
11110KELN510500,學校行政專題研究Special Issues in School Administration,"顏國樑YEN, KUO-LIANG",TaTbTc,25,4,21,4,
11110KELN510600,學校組織行為分析Study in School Organizational Behavior,"鮑世青BAW, SHYH-CHING",FaFbFc,25,9,16,4,
11110KELN511400,"公關行銷與社區發展研究Study in Public Relation, Marketing and Community Development","林志成LIN, CHIH-CHENG",S2S3S4,25,4,21,2,
11110KELN511900,專業發展與組織文化研究Study in Professional Development and Organizational Culture,"林志成LIN, CHIH-CHENG",MaMbMc,25,2,23,1,
11110KELN512400,學校創新經營與創意教學研究The Innovation of School Leadership and Teaching,"謝傳崇HSIEH, CHUAN-CHUNG",WaWbWc,25,14,11,5,
11110KELN600000,論文(增開)Thesis,指導教授, ,無限制,45,無限制,0,
11110KELN600500,教學實務專題研究Special Issues in Teaching Affairs,"陳美如CHEN, MEI-JU",TaTbTc,25,20,5,0,
11110KELN605900,教育行動研究Educational Action Research,"林志成LIN, CHIH-CHENG",S9Sa,25,8,17,3,
11110KELN606800,教育社會學專題研究Studies in Sociology of Education, ,S7S8,25,8,17,3,
11110KELN610300,高等統計與電腦軟體運用Advanced Statistics and Application of Computer Software,"賴文堅LAI, WEN-CHIEN",TaTbTc,25,3,22,2,
11110KELN610800,教育政策分析研究Study in Educational Policy Analysis,"顏國樑YEN, KUO-LIANG",MaMbMc,25,23,2,3,
11110KELN612000,國際交流與海外研修International Exchange and Learning Aboard,"謝傳崇HSIEH, CHUAN-CHUNG",FaFbFc,20,9,11,2,
11110KENI100100,英文一English I,"余立棠YU, LI-TANG",M3M4,55/48,0,55,9,
11110KENI110200,西洋文學概論Introduction to Western Literature,"詹智婷CHAN, CHIH-TING",T2F1F2,48/48,0,48,9,
11110KENI110600,英語語音學English Phonetics,"吳睿純WU, JUI-CHUN",W1W2,55/48,4,51,9,
11110KENI130400,英文繪本選讀Selected Readings on English Picture Books,"楊榮蘭YANG, RONG-LAN",F3F4,55/48,7,48,5,
11110KENI130900,廿世紀新思潮導讀Understanding Great Minds of the 20th Century,"金祖詠KING, TZUU-YEONG",R5R6,55/48,7,48,5,
11110KENI200300,英文三English III,"詹智婷CHAN, CHIH-TING",M7M8,55,31,24,0,
11110KENI210700,英國文學English Literature,"鄧宜菁TENG, YI-CHING",R7R8R9,55,41,14,1,
11110KENI220100,英語教學概論Introduction to TESOL Methodology,"楊榮蘭YANG, RONG-LAN",T7T8T9,55,37,18,1,
11110KENI231000,英文兒童文學English Children's Literature,"林嘉瑜LIN, CHIA-YU",F1F2,48,17,31,0,
11110KENI231200,進階法語Advanced French,"鄧宜菁TENG, YI-CHING",R5R6,55,15,40,0,
11110KENI231300,英語句法學English Syntax,"黃漢君HUANG, HAN-CHUN",T2T3T4,55,18,37,0,
11110KENI231800,英語聽講訓練Practice in English Listening and Speaking,"王國樹WANG, KUO-SHU",M5M6,55,32,23,1,
11110KENI320300,英語教材教法TESOL Methods Course,"簡靜雯CHIEN, CHIN-WEN",M7M8M9,55,42,13,0,
11110KENI331800,社會語言學Sociolinguistics,"吳睿純WU, JUI-CHUN",T5T6,55,30,25,0,
11110KENI331900,美國文學American Literature,"金祖詠KING, TZUU-YEONG",R3R4,48,24,24,0,
11110KENI332100,中英對比分析Contrasting Analysis: English and Chinese,"黃漢君HUANG, HAN-CHUN",M3M4,55,31,24,0,
11110KENI340600,英語讀寫教學English Reading and Writing Instruction,"周秋惠CHOU, CHIOU-HUI",T3T4,55,26,29,1,
11110KENI420600,英語教學評量English Language Assessment,"余立棠YU, LI-TANG",M7M8M9,48,29,19,0,
11110KENI420700,英語教學專題Seminar on TESOL Issues,"簡靜雯CHIEN, CHIN-WEN",T1T2,55,27,28,0,
11110KENI432400,語言學專題Seminar on Linguistics,"黃漢君HUANG, HAN-CHUN",M5M6,55,9,46,0,
11110KENI432500,歐洲文學European Literature,"鄧宜菁TENG, YI-CHING",W5W6,55,12,43,0,
11110KENI441100,雙語教育Bilingual Education,"羅文杏LUO, WEN-HSING",M3M4,48,13,35,0,
11110KENI510100,英語教學理論Theories of Teaching English as a Second Foreign Language,"周秋惠CHOU, CHIOU-HUI",M5M6M7,15,3,12,5,
11110KENI530100,語言學研究Studies on Linguistics,"吳睿純WU, JUI-CHUN",W5W6W7,15,4,11,4,
11110KENI540100,研究方法與論文寫作Research Methodology and Thesis Writing,"簡靜雯CHIEN, CHIN-WEN",M1M2M3,15,5,10,5,
11110KENI620600,電腦輔助語言學習研究Studies on Computer Assisted Language Learning,"余立棠YU, LI-TANG",W2W3W4,15,7,8,2,
11110KENI620700,雙語教育研究Studies on Bilingual Education,"羅文杏LUO, WEN-HSING",T2T3T4,15,8,7,5,
11110KENI630300,兒童文學在英語課程之運用(已停開)Children's Literature in Language Teaching,"孫德宜SUN, TEH-YI",T5T6T7,15,0,15,0,
11110KENI640000,論文研究Thesis,指導教授, ,無限制,1,無限制,0,
11110KHCT100400,教育的國際視野Global Perspectives on Education,教育學院,W5W6,180/150,4,176,37,
11110KHCT101500,農耕與生命發展(增開)Farming and Life Development,"成虹飛CHERNG, HORN-FAY",F7F8,20,4,16,0,
11110KHCT401600,華德福學校/園所見習Practicum in Waldorf School and Kindergarten,"王智弘WANG,CHIH-HUNG",W5W6,20,10,10,0,
11110KHCT401800,華德福藝術教學Art Teaching in Waldorf,"陳恬慧CHEN, TIEN-HUI",M5M6,30,5,25,0,
11110KHCT500101,研究方法-質性研究Qualitative Research Methods,"呂秀蓮LU, HSIU-LIEN",W2W3W4,20,4,16,6,
11110KHCT500102,研究方法-質性研究Qualitative Research Methods,"倪進誠NI, CHIN-CHENG",W3W4Wn,20,14,6,11,
11110KHCT500201,研究方法-量化研究Quantitative Research Methods,"李元萱LEE, YUAN-HSUAN",W2W3W4,25,7,18,12,
11110KHCT500202,研究方法-量化研究Quantitative Research Methods,"林貴福LIN, KUEI-FU",M2M3M4,25,8,17,9,
11110KHCT500203,研究方法-量化研究Quantitative Research Methods,翁嘉遜JASIN WONG,T1T2T3,18,3,15,1,
11110KHCT500204,研究方法-量化研究Quantitative Research Methods,"江旭新CHIANG, HSU-HSIN",R5R6R7,22,5,17,11,
11110KHCT500205,研究方法-量化研究(增開)Quantitative Research Methods,"姚在府YAO, ZAI-FU",M5M6M7,48,0,48,3,
11110KHCT500206,研究方法-量化研究(增開)Quantitative Research Methods,"姚在府YAO, ZAI-FU",W5W6W7,15,0,15,1,
11110KIPE100100,教育與心智科學導論Introduction to Education and mind science,"莊鈞翔CHUANG, CHUN-HSIANG",W3W4F3F4,40,6,34,1,
11110KIPE101100,學習與科技專題探究Special Topic on Learning and Technology,"曾郁庭ZENG,YU-TING",W7W8W9,40,11,29,2,
11110KIPE101300,"腦科學與教育Mind, Brain and Education","王子華WANG, TZU-HUA高千惠KAO, CHIEN-HUI",T2T3T4,40,5,35,6,
11110KIPE101400,普通心理學Introductory Psychology,"陳伊慈CHEN, EVA E",R7R8R9,45,13,32,2,
11110KIPE120100,永續發展教育與環境素養Sustainable development education and environmental literacy,"倪進誠NI, CHIN-CHENG曾慈慧TSENG, TZU-HUI丁志堅DING, TSU-JEN",T7T8T9,50,2,48,5,
11110KIPE121300,環境資源分析概論Analysis in Environmental Resource,"黃書偉HUANG, SHU-WEI",W2W3W4,50,3,47,1,
11110KIPE121700,城鄉環境分析Analysis on Rural-urban environment,"倪進誠NI, CHIN-CHENG",T2T3T4,50,6,44,0,
11110KIPE124100,"永續發展教育與法治素養Rule of Law, Public Policy and Sustainable Development","楊宗翰YANG, CHUNG-HAN",T2T3T4,50,2,48,1,
11110KIPE221900,地理資訊系統概論Introduction of Geographic Information Systems,"丁志堅DING, TSU-JEN",R6R7R8,50,5,45,0,
11110KIPE224500,公共政策Public Policy,"鄭國泰CHENG, KUO-TAI",M2M3M4,46,5,41,0,
11110KIPE225000,環境名著選讀Selected Readings of Environmental Classics,"楊宗翰YANG, CHUNG-HAN江天健CHIANG, TIEN-CHIEN",W5W6W7,50,6,44,0,
11110KIPE300100,畢業專題Thesis, , ,55,44,11,0,
11110KIPE300400,跨領域學習評量設計Learning Assessment for Interdisciplinary Education,"郭哲宇KUO, CHE-YU",T2T3T4,40,3,37,0,
11110KIPE323100,環境史Environmental History,"江天健CHIANG, TIEN-CHIEN",T7T8T9,50,5,45,0,
11110KIPE423400,文化遺產與永續發展Cultural Heritage and Sustainable Development,"榮芳杰RONG, FANG-JAY",W6W7W8,50,7,43,0,
11110KLST500000,論文研究Thesis,指導教授, ,無限制,12,無限制,0,
11110KLST510101,學習科學基礎Foundations of Learning Sciences,"曾正宜TZENG, JENG-YI",W2W3W4,25,6,19,6,
11110KLST520100,書報討論一Seminar(I),"廖冠智LIAO, GUAN-ZE",R7R8,無限制,9,無限制,0,
11110KLST610100,網路學習理論與實踐Theory and Practice of Network Learning,"王鼎銘WANG, DING-MING",T8T9Ta,16,7,9,1,
11110KLST610400,英文學術論文寫作概論Introduction to Academic Writing in English,"徐憶萍HSU, ANGELA YI-PING",W7W8W9,15,8,7,2,
11110KLST610500,自主學習研究Self-directed Learning,"廖冠智LIAO, GUAN-ZE",R6,無限制,7,無限制,0,
11110KLST610600,實習Internship,"廖冠智LIAO, GUAN-ZE",S3S4,無限制,4,無限制,0,
11110KLST620100,學習環境設計Design of Learning Environments,"許有真HSU, YU-CHEN",TnT5T6,20,9,11,1,
11110KLST620600,APP設計與教育應用APP Design and Educational Applications,"唐文華TANG, WEN-HUA",F2F3F4,16,12,4,4,
11110KLST620900,學習科技應用與研發二Applications and Implementations of Learning Technologies II,"許有真HSU, YU-CHEN",R5R6,6,1,5,0,
11110KLST621100,數位訊息設計Digital Message Design,"計惠卿JIH, HUEY-CHING",R9RaRb,16,0,16,0,
11110KLST630300,教學與學習設計Design for Instruction and Learning,"計惠卿JIH, HUEY-CHING",T2T3T4,16,4,12,0,
11110KLST630700,議題統整 PBLIssues Integrating Curricula via PBL,"計惠卿JIH, HUEY-CHING",W5W6W7,16,1,15,0,
11110KLST640100,大數據資料分析Big Data Analytics,"區國良OU, KUO-LIANG",R2R3R4,20,2,18,4,
11110KLST640200,大數據在教育的應用Big data in Education,"王鼎銘WANG, DING-MING",W8W9Wa,16,12,4,2,
11110KLST640300,設計於學習之研究方法Research Methods in Design for Learning,"朱如君CHU, JU-CHUN",R3R4Rn,16,5,11,1,
11110KLST640400,"新素養、內容分析與文本探勘New Literacies,Content Analysis,and Text Mining","陳素燕CHEN, SU-YEN",T2T3T4,無限制,8,無限制,0,
11110KLST640600,成人學習理論與實務Theory and Practice of Adult Learning,"王鼎銘WANG, DING-MING",T5T6T7,16,10,6,0,
11110KMS 500100,教育研究法Introduction to Educational Research Methodology,"王姿陵WANG, TZU-LING",T5T6T7,42,4,38,2,
11110KMS 510100,專題討論一Colloquium I,"林勇吉LIN, YUNG-CHI",T8,45,1,44,1,
11110KMS 510200,專題討論二Colloquium (Ⅱ),"林勇吉LIN, YUNG-CHI",T9,45,15,30,0,
11110KMS 520400,數學學習心理學Psychology of Learning Mathematics,"蔡文煥TSAI, WEN-HUAN",M9MaMb,42,4,38,1,
11110KMS 520700,數學課程研究Studies of Mathematical Curricular Development,"林勇吉LIN, YUNG-CHI",W9WaWb,45,14,31,0,
11110KMS 521300,數學思維與推理認知發展Cognitive Development of Mathematical Thinking and Reasoning,"許慧玉HSU, HUI-YU",RaRbRc,45,10,35,1,
11110KMS 521400,數學雙語教學的課程設計Curricular Design of Bilingual Teaching in Mathematics,"林碧珍LIN, PI-JEN",M5M6M7,45,5,40,1,
11110KMS 540800,數學玩具設計研究專題Topics in Mathematics Toy Design,"陳正忠CHEN, JENG-CHUNG",W2W3W4,45,10,35,1,
11110KMS 600500,論文研究(增開)Thesis,指導教授, ,無限制,17,無限制,0,
11110KMS 610100,專題討論一Colloquium I,"王姿陵WANG, TZU-LING",T8,42,1,41,1,
11110KMS 610200,專題討論二Colloquium (Ⅱ),"王姿陵WANG, TZU-LING",T9,42,11,31,0,
11110KMS 610300,科學教育導論Introduction to Science Education,"林裕仁LIN, YU-REN",W5W6W7,42,5,37,0,
11110KMS 621200,教育科技在科學教育上的應用Educational Technology in Science Education,"鄭嘉惠CHENG, CHIA-HUI",MaMbMc,42,11,31,1,
11110KMS 630800,科學課程研究專題Topics in Science Curriculum,"鄭嘉惠CHENG, CHIA-HUI",T2T3T4,42,6,36,1,
11110KMS 631400,科學創造力教學Teaching for Scientific Creativity,"林裕仁LIN, YU-REN",R5R6R7,42,4,38,0,
11110KMSN500100,教育研究法Introduction to Educational Research Methodology,"蔡文煥TSAI, WEN-HUAN",TaTbTc,42,0,42,1,
11110KMSN531100,數學素養導向教學Study of Mathematics Literacy-oriented Teaching,"林碧珍LIN, PI-JEN",MaMbMc,45,11,34,1,
11110KMSN600500,論文(增開)Thesis,指導教授, ,無限制,16,無限制,0,
11110KMSN621000,科學展覽之理論與實務Theory and Practice in Science Fair,"王姿陵WANG, TZU-LING",RaRbRc,42,5,37,1,
11110KMSN630200,環境議題與教學Environmental Issues and Instruction,"蘇宏仁SU, HUNG-JEN",TaTbTc,42,5,37,0,
11110KPC 110000,普通心理學一Introduction to Psychology(I),"李昆樺LEE, KUN-HUA",M7M8M9,70/40,29,41,19,
11110KPC 120000,心理與教育統計一Psychological and Educational Statistics (I),"陳承德CHEN, CHENG-TE",W7W8W9,55/45,10,45,22,
11110KPC 172000,生命議題與教育Life Issues and Education,"何秀珠HO,HSIU-CHU",T2T3T4,20/15,4,16,9,
11110KPC 172100,休閒教育Leisure Education,"何軒盛HO, HSUAN-SHENG",T5T6,25/20,5,20,12,
11110KPC 172200,家庭發展Family Development,"葉致芬YEH, CHIH-FEN",R3R4,20/15,5,15,7,
11110KPC 180200,專業定向與自我成長Professional Orientation and Personal Growth,"鄭詩蓉CHENG, SHIH-JUNG",R5R6,25/15,10,15,10,
11110KPC 210300,性格心理學Personality Psychology,"張硯評Chang, Yen-Ping",T7T8T9,55,55,0,0,
11110KPC 210400,認知心理學Cognitive Psychology,"詹雨臻CHAN, YU-CHEN",M7M8M9,30,30,0,0,
11110KPC 232000,教育心理學Educational Psychology,"劉政宏LIU, CHENG-HONG",R2R3R4,30,30,0,0,
11110KPC 242000,諮商與心理治療理論Theories of Counseling and Psychotherapy,聘任中,T2T3T4,30,30,0,0,
11110KPC 243100,多元文化輔導與諮商Multicultural issues in counseling and guidance,"李姿瑩LEE, TZU-YING",W2W3W4,30,30,0,0,
11110KPC 262200,人力資源管理Human Resource Management,"張婉菁CHANG, WAN-CHING",W5W6W7,30,30,0,0,
11110KPC 262400,行銷管理Marketing Management,"許宜庭HSU, YI-TING",R5R6R7,40,33,7,3,
11110KPC 282100,方案設計與評估Project Design and Evaluation,"吳青蓉WU,CHING-JUNG",W8W9Wa,25,24,1,0,
11110KPC 310500,社會心理學Social Psychology,"陳舜文CHEN, SHUN-WEN",T7T8T9,50,50,0,0,
11110KPC 320300,心理與教育研究法Research Methods in Psychology and Education,"高淑芳KAO, SHU-FANG",W7W8W9,40,40,0,0,
11110KPC 322000,心理測驗實務Practice of Psychological Testing,"王振世WANG, CHEN-SHIH",T2T3T4,15,15,0,0,
11110KPC 332700,情緒心理學Psychology of Emotion,"張硯評Chang, Yen-Ping",R3R4Rn,20,20,0,0,
11110KPC 342500,兒童與青少年輔導Child and Adolescent Guidance,"施香如SHIH, HSIANG-JU",M5M6M7,16,16,0,0,
11110KPC 352200,變態心理學Abnormal Psychology,聘任中,R5R6R7,15,15,0,0,
11110KPC 362600,訓練與發展Training and Development,"傅淑英FU, SHU YING",R6R7R8,20,14,6,0,
11110KPC 363000,員工關係Employee Relations,"陳殷哲CHEN, YIN-CHE王品惇WANG, PIN-TUN",W2W3W4,31,31,0,0,
11110KPC 372600,生涯輔導與諮商Career Guidance and Counseling,"張明敏CHANG, MING-MIN",M9MaMb,25,23,2,0,
11110KPC 442900,輔導與諮商實習一Guidance and Counseling Practicum(I),"李昆樺LEE, KUN-HUA",R3R4,20,9,11,0,
11110KPC 452500,心理諮詢理論與實務Theory and Practice of Psychological Consultation,"林上能LIN, SHANG NENG",T2T3T4,20,20,0,0,
11110KPC 452800,團隊領導與學習Team Leadership and Learning,"張惟亮CHANG, WEI-LIANG",T5T6T7,20,20,0,0,
11110KPC 463300,廣告與品牌管理Advertising and Brand Management,"江旭新CHIANG, HSU-HSIN",M5M6M7,13,9,4,0,
11110KPC 463800,工商產業實習二Business Internship(II),"蔡宏基TSAI, HUNG-JI",F5F6,20,13,7,0,
11110KPC 472800,生涯與職業資訊分析與應用Analysis and Application of Career and Occupational Information,"朱惠瓊CHU, HUI-CHUANG陳殷哲CHEN, YIN-CHE",T8T9,15,6,9,0,
11110KPC 482400,畢業專題二Graduate Project II,指導教授,FaFb,30,25,5,0,
11110KPC 523000,高等統計與套裝軟體Advanced Statistics and Statistical Package,"王振世WANG, CHEN-SHIH",M5M6M7,16/10,4,12,3,
11110KPC 542000,諮商與心理治療理論(研)Theories of Counseling and Psychotherapy,"林旖旎LIN, YI-NII",T2T3T4,22/20,1,21,5,
11110KPC 552000,心理衛生研究Seminar on Mental Health,"李昆樺LEE, KUN-HUA",M2M3M4,25/20,1,24,4,
11110KPC 562900,訓練與發展專題Seminar on Training and Development,"陳殷哲CHEN, YIN-CHE",T2T3T4,10,2,8,8,
11110KPC 563200,工商心理專業實習Professional Practice,聘任中,F2F3F4,10,2,8,0,
11110KPC 564400,服務科學專題Seminar on Service Science,"江旭新CHIANG, HSU-HSIN",TaTbTc,13/5,4,9,7,
11110KPC 582000,心理與諮商專業倫理(增開)Professional Ethics in Psychology and Counseling,"朱春林JU, CHUN-LIN",T2T3T4,20,20,0,0,
11110KPC 590100,論文研究(增開)Thesis,指導教授, ,無限制,16,無限制,0,
11110KPC 642401,諮商實習Counseling Practicum,"施香如SHIH, HSIANG-JU",T5T6T7,11,11,0,0,
11110KPC 642402,諮商實習Counseling Practicum,"許育光HSU, YU-KUANG",R2R3R4,12,11,1,0,
11110KPC 643301,諮商專業實習一Counseling Internship(I),"朱惠瓊CHU, HUI-CHUANG",F5F6F7,10,9,1,0,
11110KPC 643302,諮商專業實習一Counseling Internship(I),"許育光HSU, YU-KUANG",F5F6F7,12,7,5,0,
11110KPC 664200,行為決策專題Seminar on Behavioral Decision Making,"高登第KAO, TENG-TI",W5W6W7,15,9,6,3,
11110KPC 712000,高等發展心理學Advanced Human Development,"陳伊慈CHEN, EVA E",W7W8W9,15,15,0,0,
11110KPC 720100,書報討論一Seminar(I),"李昆樺LEE, KUN-HUA",T5T6,45/37,4,41,17,
11110KPC 734200,心智與大腦Mind and Brain,"詹雨臻CHAN, YU-CHEN",T7T8T9,10,10,0,0,
11110KPC 752000,心理病理學專題研究 ,"李昆樺LEE, KUN-HUA",R5R6R7,10,6,4,1,
11110KPC 762200,消費心理學專題Seminar on Consumer Psychology,"高登第KAO, TENG-TI",R2R3R4,15/10,5,10,5,
